id_parents,id_etudiant,pere_vivant,nom_pere,prenom_pere,email_pere,niveau_instruction_pere,niveau_socioprofessionnel_pere,revenu_mensuel_pere_fcfa,mere_vivante,nom_mere,prenom_mere,email_mere,niveau_instruction_mere,niveau_socioprofessionnel_mere,revenu_mensuel_mere_fcfa,nb_enfants_famille,revenu_total_famille_fcfa,rang_dans_fratrie,famille_monoparentale,soutien_financier_famille
1701,1701,1,Biyong,Charles,ch.biyo.p1701@gmail.com,BEPC/FSLC,Fonctionnaire,141047,1,Atangana,Christine,ch.atan.m1701@gmail.com,Baccalauréat,Fonctionnaire,163670,4,304717,3,0,Partiel
1702,1702,1,Mvondo,Paul,pa.mvon.p1702@gmail.com,Licence,Fonctionnaire,178997,1,Mvondo,Yvette,yv.mvon.m1702@gmail.com,Baccalauréat,Cadre moyen,212191,5,391188,4,1,Partiel
1703,1703,0,Garcia,André,an.garc.p1703@gmail.com,Master/Grande école,Ouvrier/Artisan,108760,1,Garcia,Madeleine,ma.garc.m1703@gmail.com,Baccalauréat,Cadre moyen,330242,2,439002,1,0,Partiel
1704,1704,1,Moreau,Jean,je.more.p1704@gmail.com,BEPC/FSLC,Employé secteur informel,95694,0,Vidal,Christine,ch.vida.m1704@gmail.com,Aucun,Cadre moyen,375138,6,470832,1,1,Partiel
1705,1705,1,Feudjio,Félix,fé.feud.p1705@gmail.com,BTS/DUT,Cadre moyen,225575,1,Simon,Rose,ro.simo.m1705@gmail.com,BTS/DUT,Employé secteur informel,94553,4,320128,3,0,Partiel
1706,1706,1,Lobe,Gérard,gé.lobe.p1706@gmail.com,Baccalauréat,Agriculteur/Éleveur,44585,1,Yanga,Adèle,ad.yang.m1706@gmail.com,Aucun,Fonctionnaire,195799,6,240384,2,1,Total
1707,1707,0,Lefebvre,Georges,ge.lefe.p1707@gmail.com,Licence,Cadre moyen,329559,1,Simon,Blandine,bl.simo.m1707@gmail.com,BTS/DUT,Ouvrier/Artisan,60364,6,389923,2,0,Total
1708,1708,0,Medjo,Georges,ge.medj.p1708@gmail.com,BTS/DUT,Fonctionnaire,151519,1,Medjo,Adèle,ad.medj.m1708@gmail.com,Baccalauréat,Agriculteur/Éleveur,43724,6,195243,5,0,Partiel
1709,1709,1,Leroy,Alphonse,al.lero.p1709@gmail.com,Aucun,Employé secteur informel,45780,1,Leroy,Adèle,ad.lero.m1709@gmail.com,Primaire,Cadre moyen,186435,8,232215,1,1,Partiel
1710,1710,1,Etoundi,Marcel,,BTS/DUT,Agriculteur/Éleveur,46135,1,Feudjio,Rose,ro.feud.m1710@gmail.com,Doctorat,Fonctionnaire,211818,4,257953,1,0,Total
1711,1711,1,Robert,Georges,ge.robe.p1711@gmail.com,Doctorat,Cadre moyen,227052,1,Robert,Colette,co.robe.m1711@gmail.com,Doctorat,Cadre supérieur,786600,7,1013652,5,0,Total
1712,1712,1,Donfack,Armand,ar.donf.p1712@gmail.com,Baccalauréat,Cadre moyen,310832,1,Donfack,Pauline,pa.donf.m1712@gmail.com,BEPC/FSLC,Agriculteur/Éleveur,44766,4,355598,1,0,Total
1713,1713,1,Medjo,Albert,al.medj.p1713@gmail.com,Primaire,Sans emploi,15930,1,Tchio,Pauline,pa.tchi.m1713@gmail.com,Licence,Agriculteur/Éleveur,25290,2,41220,5,0,Partiel
1714,1714,1,Tchio,Henri,he.tchi.p1714@gmail.com,Licence,Cadre supérieur,355594,1,Tchio,Jeanne,je.tchi.m1714@gmail.com,Doctorat,Fonctionnaire,114417,5,470011,1,0,Partiel
1715,1715,1,Essama,Roger,ro.essa.p1715@gmail.com,BTS/DUT,Cadre moyen,353459,1,Essama,Marguerite,ma.essa.m1715@gmail.com,BTS/DUT,Cadre moyen,247750,8,601209,1,1,Total
1716,1716,1,Foko,André,an.foko.p1716@gmail.com,BTS/DUT,Cadre supérieur,871330,1,Yanga,Rose,ro.yang.m1716@gmail.com,Licence,Ouvrier/Artisan,61368,3,932698,5,0,Total
1717,1717,1,Onana,Albert,al.onan.p1717@gmail.com,BTS/DUT,Agriculteur/Éleveur,73588,1,Onana,Yvette,yv.onan.m1717@gmail.com,Primaire,Employé secteur informel,39695,5,113283,5,0,Aucun
1718,1718,1,Okafor,Charles,ch.okaf.p1718@gmail.com,Baccalauréat,Ouvrier/Artisan,98813,1,Umba,Marguerite,,Primaire,Agriculteur/Éleveur,39132,5,137945,2,0,Partiel
1719,1719,1,Samba,Georges,ge.samb.p1719@gmail.com,Baccalauréat,Agriculteur/Éleveur,65896,0,Samba,Angèle,an.samb.m1719@gmail.com,Baccalauréat,Employé secteur informel,99248,6,165144,3,0,Partiel
1720,1720,1,Thomas,Clément,cl.thom.p1720@gmail.com,BEPC/FSLC,Employé secteur informel,43844,1,Thomas,Thérèse,th.thom.m1720@gmail.com,BEPC/FSLC,Employé secteur informel,72773,7,116617,4,0,Total
1721,1721,1,Moreau,Paul,pa.more.p1721@gmail.com,BTS/DUT,Ouvrier/Artisan,56408,1,Tchamba,Madeleine,ma.tcha.m1721@gmail.com,Licence,Sans emploi,24455,5,80863,1,0,Partiel
1722,1722,1,Issa,Alphonse,al.issa.p1722@gmail.com,Licence,Fonctionnaire,159006,1,Haidara,Hélène,hé.haid.m1722@gmail.com,Licence,Cadre moyen,193539,6,352545,2,0,Total
1723,1723,0,Nkeng,Jean,,Baccalauréat,Employé secteur informel,48611,1,Nkeng,Madeleine,ma.nken.m1723@gmail.com,Master/Grande école,Agriculteur/Éleveur,49215,7,97826,5,0,Partiel
1724,1724,1,Robert,Laurent,la.robe.p1724@gmail.com,Baccalauréat,Cadre moyen,310898,1,Robert,Christine,ch.robe.m1724@gmail.com,BTS/DUT,Cadre moyen,220569,2,531467,1,0,Total
1725,1725,1,Essama,Georges,ge.essa.p1725@gmail.com,Master/Grande école,Cadre moyen,242281,1,Medjo,Julienne,ju.medj.m1725@gmail.com,Primaire,Cadre supérieur,786273,7,1028554,3,0,Total
1726,1726,1,Thomas,Gérard,gé.thom.p1726@gmail.com,Master/Grande école,Chef d'entreprise,302217,1,Thomas,Suzanne,,Licence,Cadre supérieur,589253,4,891470,1,0,Total
1727,1727,1,Thomas,Georges,ge.thom.p1727@gmail.com,BEPC/FSLC,Fonctionnaire,137842,1,Thomas,Pauline,pa.thom.m1727@gmail.com,Aucun,Employé secteur informel,70595,6,208437,5,0,Partiel
1728,1728,1,Thomas,André,an.thom.p1728@gmail.com,Baccalauréat,Employé secteur informel,44962,1,Samba,Marguerite,ma.samb.m1728@gmail.com,Primaire,Agriculteur/Éleveur,83757,5,128719,5,0,Total
1729,1729,1,Yanga,Albert,al.yang.p1729@gmail.com,Baccalauréat,Cadre moyen,286624,1,Yanga,Hélène,hé.yang.m1729@gmail.com,Primaire,Employé secteur informel,35111,4,321735,5,0,Total
1730,1730,1,Petit,Alphonse,al.peti.p1730@gmail.com,BTS/DUT,Fonctionnaire,169760,1,Thomas,Victoire,vi.thom.m1730@gmail.com,BTS/DUT,Fonctionnaire,146788,2,316548,4,0,Total
1731,1731,1,Robert,Marcel,ma.robe.p1731@gmail.com,BTS/DUT,Employé secteur informel,73020,1,Robert,Marie,ma.robe.m1731@gmail.com,BTS/DUT,Ouvrier/Artisan,102828,4,175848,3,0,Total
1732,1732,1,Mbouck,Emmanuel,em.mbou.p1732@gmail.com,Master/Grande école,Sans emploi,6956,1,Martin,Pauline,pa.mart.m1732@gmail.com,Baccalauréat,Agriculteur/Éleveur,62192,5,69148,3,0,Total
1733,1733,0,Donfack,Jean,je.donf.p1733@gmail.com,Licence,Cadre supérieur,573002,1,Tchio,Brigitte,br.tchi.m1733@gmail.com,BTS/DUT,Fonctionnaire,162507,4,735509,3,0,Partiel
1734,1734,0,Kamga,Etienne,et.kamg.p1734@gmail.com,Primaire,Fonctionnaire,99054,1,Kamga,Marie,ma.kamg.m1734@gmail.com,BEPC/FSLC,Ouvrier/Artisan,55637,6,154691,3,0,Total
1735,1735,1,Vidal,Marcel,ma.vida.p1735@gmail.com,BTS/DUT,Ouvrier/Artisan,53769,1,Essama,Thérèse,th.essa.m1735@gmail.com,Baccalauréat,Cadre moyen,391725,2,445494,3,0,Partiel
1736,1736,1,Donfack,Emmanuel,em.donf.p1736@gmail.com,Licence,Ouvrier/Artisan,92296,1,Donfack,Hélène,hé.donf.m1736@gmail.com,Aucun,Ouvrier/Artisan,107336,9,199632,4,0,Partiel
1737,1737,1,Bello,Alphonse,al.bell.p1737@gmail.com,BEPC/FSLC,Ouvrier/Artisan,86173,1,Bello,Victoire,vi.bell.m1737@gmail.com,BEPC/FSLC,Cadre moyen,276958,6,363131,5,1,Partiel
1738,1738,1,Petit,Hervé,he.peti.p1738@gmail.com,Baccalauréat,Agriculteur/Éleveur,36144,1,Petit,Yvette,yv.peti.m1738@gmail.com,BEPC/FSLC,Sans emploi,3498,7,39642,5,1,Partiel
1739,1739,1,Robert,Albert,al.robe.p1739@gmail.com,Baccalauréat,Cadre moyen,363817,1,Tchio,Yvette,yv.tchi.m1739@gmail.com,Licence,Employé secteur informel,40823,4,404640,5,0,Total
1740,1740,1,Manga,Patrice,pa.mang.p1740@gmail.com,Licence,Employé secteur informel,56170,1,Manga,Brigitte,br.mang.m1740@gmail.com,Baccalauréat,Agriculteur/Éleveur,88565,5,144735,5,0,Total
1741,1741,1,Tchio,Hervé,he.tchi.p1741@gmail.com,BTS/DUT,Agriculteur/Éleveur,85481,1,Tchio,Odette,od.tchi.m1741@gmail.com,BEPC/FSLC,Ouvrier/Artisan,74167,3,159648,2,0,Partiel
1742,1742,1,Richard,Roger,ro.rich.p1742@gmail.com,Primaire,Sans emploi,11887,1,Toure,Rose,ro.tour.m1742@gmail.com,Primaire,Employé secteur informel,70807,1,82694,3,0,Aucun
1743,1743,1,Kamga,Jean,je.kamg.p1743@gmail.com,Licence,Chef d'entreprise,370154,1,Kamga,Marguerite,ma.kamg.m1743@gmail.com,Doctorat,Cadre moyen,191371,7,561525,3,0,Total
1744,1744,1,Nkeng,Roger,ro.nken.p1744@gmail.com,Baccalauréat,Cadre moyen,356719,1,Mbouck,Pauline,pa.mbou.m1744@gmail.com,BEPC/FSLC,Cadre moyen,398642,3,755361,4,0,Partiel
1745,1745,1,Lobe,Alphonse,al.lobe.p1745@gmail.com,BTS/DUT,Employé secteur informel,36534,1,Lobe,Pauline,pa.lobe.m1745@gmail.com,BTS/DUT,Cadre supérieur,548097,4,584631,3,0,Partiel
1746,1746,0,Onana,Hervé,he.onan.p1746@gmail.com,BEPC/FSLC,Cadre moyen,396406,1,Diallo,Martine,ma.dial.m1746@gmail.com,Master/Grande école,Agriculteur/Éleveur,61171,3,457577,3,0,Total
1747,1747,1,Onana,Hervé,he.onan.p1747@gmail.com,Licence,Employé secteur informel,74526,1,Dupont,Victoire,vi.dupo.m1747@gmail.com,Aucun,Agriculteur/Éleveur,44131,4,118657,3,0,Total
1748,1748,1,Simon,Laurent,la.simo.p1748@gmail.com,Primaire,Employé secteur informel,64774,1,Penda,Odette,od.pend.m1748@gmail.com,Licence,Ouvrier/Artisan,45642,2,110416,4,0,Total
1749,1749,1,Nkeng,Alphonse,,Primaire,Fonctionnaire,105639,0,Okafor,Christine,ch.okaf.m1749@gmail.com,Primaire,Ouvrier/Artisan,49774,6,155413,2,0,Aucun
1750,1750,1,Thomas,Victor,vi.thom.p1750@gmail.com,BEPC/FSLC,Cadre moyen,389778,1,Samba,Odette,od.samb.m1750@gmail.com,Aucun,Ouvrier/Artisan,60796,5,450574,5,0,Total
1751,1751,1,Biyong,Hervé,,BEPC/FSLC,Fonctionnaire,169242,1,Biyong,Jeanne,je.biyo.m1751@gmail.com,Baccalauréat,Employé secteur informel,60640,4,229882,3,0,Total
1752,1752,1,Bouchard,Pierre,pi.bouc.p1752@gmail.com,BTS/DUT,Chef d'entreprise,308516,0,Bouchard,Hélène,,Master/Grande école,Fonctionnaire,174953,7,483469,2,1,Total
1753,1753,1,Tchio,Félix,fé.tchi.p1753@gmail.com,BEPC/FSLC,Employé secteur informel,92999,1,Mbarga,Blandine,bl.mbar.m1753@gmail.com,BTS/DUT,Agriculteur/Éleveur,31841,5,124840,3,0,Aucun
1754,1754,1,Etoundi,Henri,he.etou.p1754@gmail.com,Baccalauréat,Employé secteur informel,62858,1,Abomo,Rosalie,ro.abom.m1754@gmail.com,Primaire,Fonctionnaire,102454,2,165312,4,0,Partiel
1755,1755,1,Umba,Emmanuel,em.umba.p1755@gmail.com,BEPC/FSLC,Fonctionnaire,114339,1,Lefebvre,Hélène,hé.lefe.m1755@gmail.com,BEPC/FSLC,Fonctionnaire,181707,4,296046,1,0,Partiel
1756,1756,1,Nyobe,Jean,je.nyob.p1756@gmail.com,Primaire,Cadre supérieur,540118,1,Garcia,Victoire,vi.garc.m1756@gmail.com,BEPC/FSLC,Ouvrier/Artisan,97634,3,637752,4,0,Total
1757,1757,1,Nguema,Henri,he.ngue.p1757@gmail.com,Master/Grande école,Cadre moyen,212650,0,Nguema,Rose,ro.ngue.m1757@gmail.com,BTS/DUT,Employé secteur informel,77716,5,290366,3,0,Total
1758,1758,1,Mbarga,Clément,cl.mbar.p1758@gmail.com,Master/Grande école,Chef d'entreprise,477342,1,Mbarga,Thérèse,th.mbar.m1758@gmail.com,BTS/DUT,Cadre moyen,333789,3,811131,5,1,Aucun
1759,1759,1,Samba,Victor,vi.samb.p1759@gmail.com,Master/Grande école,Cadre supérieur,546868,1,Wamba,Martine,ma.wamb.m1759@gmail.com,Primaire,Fonctionnaire,142326,3,689194,5,0,Total
1760,1760,1,Tchamba,Emmanuel,em.tcha.p1760@gmail.com,Master/Grande école,Fonctionnaire,147941,1,Diallo,Brigitte,br.dial.m1760@gmail.com,Baccalauréat,Employé secteur informel,61635,8,209576,3,0,Total
1761,1761,1,Kamga,Joseph,,BEPC/FSLC,Agriculteur/Éleveur,68627,1,Kamga,Madeleine,ma.kamg.m1761@gmail.com,Baccalauréat,Chef d'entreprise,1639316,9,1707943,1,0,Partiel
1762,1762,1,Foko,Albert,al.foko.p1762@gmail.com,BEPC/FSLC,Chef d'entreprise,1655265,1,Foko,Hélène,hé.foko.m1762@gmail.com,BEPC/FSLC,Employé secteur informel,47967,3,1703232,2,0,Total
1763,1763,1,Robert,Albert,al.robe.p1763@gmail.com,BTS/DUT,Cadre moyen,283105,1,Robert,Blandine,bl.robe.m1763@gmail.com,Licence,Fonctionnaire,198100,5,481205,2,1,Total
1764,1764,0,Mbouck,Albert,al.mbou.p1764@gmail.com,Licence,Employé secteur informel,87787,1,Mbouck,Yvette,yv.mbou.m1764@gmail.com,BTS/DUT,Chef d'entreprise,1750508,6,1838295,1,0,Total
1765,1765,1,Toure,Paul,pa.tour.p1765@gmail.com,Primaire,Fonctionnaire,119164,1,Toure,Rose,ro.tour.m1765@gmail.com,BEPC/FSLC,Employé secteur informel,47515,5,166679,4,0,Partiel
1766,1766,1,Vidal,Clément,cl.vida.p1766@gmail.com,Licence,Cadre moyen,226673,1,Vidal,Colette,,BTS/DUT,Employé secteur informel,54512,6,281185,1,0,Aucun
1767,1767,1,Donfack,Albert,al.donf.p1767@gmail.com,Licence,Sans emploi,30122,1,Mbouck,Cécile,,BEPC/FSLC,Cadre moyen,391148,1,421270,2,1,Partiel
1768,1768,1,Mvondo,Marcel,ma.mvon.p1768@gmail.com,BEPC/FSLC,Cadre moyen,372685,1,Samba,Blandine,bl.samb.m1768@gmail.com,Master/Grande école,Agriculteur/Éleveur,82668,7,455353,4,0,Total
1769,1769,0,Dupont,Alphonse,al.dupo.p1769@gmail.com,BEPC/FSLC,Ouvrier/Artisan,57123,1,Garcia,Madeleine,ma.garc.m1769@gmail.com,BEPC/FSLC,Ouvrier/Artisan,51907,5,109030,1,0,Total
1770,1770,1,Dupont,Victor,vi.dupo.p1770@gmail.com,BEPC/FSLC,Fonctionnaire,208069,1,Martin,Cécile,cé.mart.m1770@gmail.com,Baccalauréat,Cadre moyen,294158,4,502227,3,0,Partiel
1771,1771,1,Etoundi,Théodore,th.etou.p1771@gmail.com,BEPC/FSLC,Sans emploi,7965,1,Etoundi,Rose,ro.etou.m1771@gmail.com,Aucun,Fonctionnaire,200436,4,208401,4,0,Partiel
1772,1772,1,Bouchard,Alphonse,al.bouc.p1772@gmail.com,Master/Grande école,Fonctionnaire,126893,1,Dupont,Pauline,pa.dupo.m1772@gmail.com,BEPC/FSLC,Sans emploi,28021,3,154914,1,0,Total
1773,1773,1,Penda,Albert,al.pend.p1773@gmail.com,Baccalauréat,Agriculteur/Éleveur,69132,0,Ndzana,Angèle,an.ndza.m1773@gmail.com,BEPC/FSLC,Agriculteur/Éleveur,80906,2,150038,2,0,Total
1774,1774,1,Mvondo,Henri,he.mvon.p1774@gmail.com,Primaire,Sans emploi,6156,1,Mvondo,Jeanne,je.mvon.m1774@gmail.com,Baccalauréat,Fonctionnaire,210022,3,216178,5,1,Aucun
1775,1775,1,Abomo,Hervé,,Master/Grande école,Ouvrier/Artisan,87003,1,Petit,Rosalie,ro.peti.m1775@gmail.com,Baccalauréat,Agriculteur/Éleveur,51828,7,138831,4,0,Total
1776,1776,1,Samba,André,an.samb.p1776@gmail.com,BTS/DUT,Fonctionnaire,94411,1,Donfack,Colette,co.donf.m1776@gmail.com,Primaire,Cadre moyen,262617,6,357028,3,0,Partiel
1777,1777,0,Moreau,Clément,cl.more.p1777@gmail.com,BEPC/FSLC,Ouvrier/Artisan,76430,1,Lefebvre,Martine,ma.lefe.m1777@gmail.com,Master/Grande école,Employé secteur informel,53502,6,129932,4,0,Total
1778,1778,1,Dubois,Pierre,pi.dubo.p1778@gmail.com,Baccalauréat,Ouvrier/Artisan,87626,1,Thomas,Suzanne,su.thom.m1778@gmail.com,Aucun,Fonctionnaire,203235,8,290861,4,0,Aucun
1779,1779,1,Essama,Armand,ar.essa.p1779@gmail.com,Baccalauréat,Cadre supérieur,787630,1,Lobe,Yvette,yv.lobe.m1779@gmail.com,BEPC/FSLC,Chef d'entreprise,1492700,8,2280330,4,0,Total
1780,1780,1,Umba,Hervé,he.umba.p1780@gmail.com,BEPC/FSLC,Fonctionnaire,134731,1,Lobe,Odette,od.lobe.m1780@gmail.com,Licence,Employé secteur informel,78215,7,212946,2,0,Partiel
1781,1781,1,Nkeng,Hervé,,Master/Grande école,Ouvrier/Artisan,50378,1,Nkeng,Suzanne,su.nken.m1781@gmail.com,Baccalauréat,Employé secteur informel,67314,1,117692,2,0,Partiel
1782,1782,0,Yanga,Victor,vi.yang.p1782@gmail.com,Licence,Cadre moyen,206262,1,Mvondo,Pauline,pa.mvon.m1782@gmail.com,Doctorat,Cadre moyen,376807,3,583069,4,0,Total
1783,1783,1,Issa,Gérard,gé.issa.p1783@gmail.com,BTS/DUT,Agriculteur/Éleveur,32164,1,Issa,Brigitte,br.issa.m1783@gmail.com,Primaire,Cadre moyen,281789,6,313953,3,0,Total
1784,1784,0,Diallo,Félix,fé.dial.p1784@gmail.com,Primaire,Agriculteur/Éleveur,61547,1,Medjo,Suzanne,su.medj.m1784@gmail.com,Baccalauréat,Agriculteur/Éleveur,29489,7,91036,5,0,Partiel
1785,1785,1,Nyobe,Patrice,pa.nyob.p1785@gmail.com,BEPC/FSLC,Agriculteur/Éleveur,81100,1,Nyobe,Rose,ro.nyob.m1785@gmail.com,Master/Grande école,Cadre supérieur,384667,8,465767,4,0,Aucun
1786,1786,1,Mvondo,Charles,ch.mvon.p1786@gmail.com,Master/Grande école,Employé secteur informel,46781,0,Thomas,Brigitte,br.thom.m1786@gmail.com,BEPC/FSLC,Agriculteur/Éleveur,87669,4,134450,5,0,Total
1787,1787,1,Lefebvre,Georges,ge.lefe.p1787@gmail.com,BTS/DUT,Cadre moyen,266345,1,Lefebvre,Christine,ch.lefe.m1787@gmail.com,Doctorat,Ouvrier/Artisan,65160,4,331505,5,0,Total
1788,1788,1,Biyong,Victor,vi.biyo.p1788@gmail.com,BEPC/FSLC,Ouvrier/Artisan,75993,1,Toure,Yvette,yv.tour.m1788@gmail.com,Primaire,Employé secteur informel,47672,5,123665,4,0,Partiel
1789,1789,1,Zobel,André,an.zobe.p1789@gmail.com,Licence,Cadre supérieur,638245,0,Zobel,Hélène,hé.zobe.m1789@gmail.com,Master/Grande école,Cadre moyen,399744,6,1037989,4,0,Total
1790,1790,1,Moreau,Gérard,gé.more.p1790@gmail.com,Primaire,Ouvrier/Artisan,97114,1,Moreau,Martine,ma.more.m1790@gmail.com,Baccalauréat,Agriculteur/Éleveur,64488,4,161602,4,0,Aucun
1791,1791,0,Dubois,Albert,,Baccalauréat,Agriculteur/Éleveur,44545,1,Dubois,Julienne,ju.dubo.m1791@gmail.com,Primaire,Employé secteur informel,84847,3,129392,5,0,Total
1792,1792,1,Petit,Armand,ar.peti.p1792@gmail.com,Aucun,Ouvrier/Artisan,104612,1,Dubois,Cécile,cé.dubo.m1792@gmail.com,Aucun,Agriculteur/Éleveur,74323,7,178935,5,1,Partiel
1793,1793,1,Nyobe,Victor,vi.nyob.p1793@gmail.com,BTS/DUT,Employé secteur informel,62530,1,Martin,Adèle,ad.mart.m1793@gmail.com,BEPC/FSLC,Employé secteur informel,63406,3,125936,2,0,Total
1794,1794,1,Simon,Roger,ro.simo.p1794@gmail.com,Baccalauréat,Agriculteur/Éleveur,81339,1,Essama,Blandine,bl.essa.m1794@gmail.com,BTS/DUT,Employé secteur informel,82285,4,163624,3,0,Partiel
1795,1795,1,Mbouck,Henri,he.mbou.p1795@gmail.com,Licence,Chef d'entreprise,1600538,1,Vidal,Adèle,ad.vida.m1795@gmail.com,Primaire,Employé secteur informel,82764,6,1683302,2,0,Total
1796,1796,0,Kamga,Joseph,jo.kamg.p1796@gmail.com,Licence,Ouvrier/Artisan,46271,0,Bello,Adèle,ad.bell.m1796@gmail.com,Licence,Fonctionnaire,179722,4,225993,2,0,Total
1797,1797,1,Mbarga,Paul,pa.mbar.p1797@gmail.com,BEPC/FSLC,Cadre supérieur,768628,1,Mbarga,Odette,,Primaire,Cadre supérieur,729445,6,1498073,1,0,Total
1798,1798,1,Mbarga,Joseph,jo.mbar.p1798@gmail.com,Aucun,Ouvrier/Artisan,55091,1,Mbarga,Rose,ro.mbar.m1798@gmail.com,Baccalauréat,Agriculteur/Éleveur,33868,7,88959,5,0,Partiel
1799,1799,1,Martin,Etienne,et.mart.p1799@gmail.com,Primaire,Sans emploi,28330,1,Martin,Marie,ma.mart.m1799@gmail.com,BEPC/FSLC,Agriculteur/Éleveur,34915,4,63245,1,0,Total
1800,1800,1,Onana,Laurent,la.onan.p1800@gmail.com,Aucun,Agriculteur/Éleveur,86839,1,Onana,Brigitte,br.onan.m1800@gmail.com,Baccalauréat,Agriculteur/Éleveur,54759,6,141598,2,0,Total
1801,1801,1,Kamga,Victor,vi.kamg.p1801@gmail.com,Primaire,Chef d'entreprise,1530981,1,Kamga,Rosalie,ro.kamg.m1801@gmail.com,Licence,Sans emploi,963,3,1531944,1,0,Partiel
1802,1802,1,Etoundi,Albert,al.etou.p1802@gmail.com,Baccalauréat,Employé secteur informel,53967,1,Etoundi,Jeanne,je.etou.m1802@gmail.com,Baccalauréat,Ouvrier/Artisan,64121,6,118088,5,1,Partiel
1803,1803,1,Simon,Laurent,la.simo.p1803@gmail.com,Baccalauréat,Agriculteur/Éleveur,37579,1,Simon,Cécile,cé.simo.m1803@gmail.com,Baccalauréat,Cadre moyen,245678,5,283257,5,0,Total
1804,1804,1,Issa,Victor,,Baccalauréat,Cadre moyen,326899,1,Issa,Thérèse,th.issa.m1804@gmail.com,Primaire,Cadre moyen,272562,8,599461,3,0,Total
1805,1805,1,Mbarga,Théodore,th.mbar.p1805@gmail.com,Primaire,Ouvrier/Artisan,100913,1,Mbarga,Victoire,vi.mbar.m1805@gmail.com,Baccalauréat,Agriculteur/Éleveur,64076,9,164989,2,0,Aucun
1806,1806,1,Yanga,Etienne,et.yang.p1806@gmail.com,Master/Grande école,Fonctionnaire,214090,1,Yanga,Hélène,hé.yang.m1806@gmail.com,Baccalauréat,Cadre moyen,354067,5,568157,5,0,Partiel
1807,1807,1,Tchamba,Emmanuel,em.tcha.p1807@gmail.com,Licence,Employé secteur informel,62164,1,Tchamba,Rose,ro.tcha.m1807@gmail.com,Baccalauréat,Ouvrier/Artisan,70602,4,132766,2,0,Total
1808,1808,1,Jourdain,Henri,he.jour.p1808@gmail.com,BEPC/FSLC,Fonctionnaire,141602,1,Jourdain,Jeanne,je.jour.m1808@gmail.com,Licence,Agriculteur/Éleveur,67732,3,209334,3,0,Total
1809,1809,1,Donfack,Hervé,he.donf.p1809@gmail.com,Baccalauréat,Agriculteur/Éleveur,60334,1,Donfack,Rose,,BEPC/FSLC,Agriculteur/Éleveur,68062,8,128396,3,0,Aucun
1810,1810,1,Issa,Etienne,et.issa.p1810@gmail.com,BTS/DUT,Employé secteur informel,66278,1,Issa,Adèle,ad.issa.m1810@gmail.com,Baccalauréat,Ouvrier/Artisan,103219,6,169497,2,0,Partiel
1811,1811,1,Jourdain,Georges,,Aucun,Cadre moyen,248667,1,Yanga,Madeleine,ma.yang.m1811@gmail.com,BEPC/FSLC,Ouvrier/Artisan,105153,2,353820,5,0,Total
1812,1812,1,Mbouck,Théodore,th.mbou.p1812@gmail.com,Baccalauréat,Cadre supérieur,549931,1,Mbouck,Cécile,cé.mbou.m1812@gmail.com,BEPC/FSLC,Fonctionnaire,213522,6,763453,4,0,Partiel
1813,1813,1,Mvondo,Félix,fé.mvon.p1813@gmail.com,Baccalauréat,Fonctionnaire,218745,1,Etoundi,Marie,,BEPC/FSLC,Ouvrier/Artisan,83976,6,302721,2,1,Total
1814,1814,1,Wamba,Roger,ro.wamb.p1814@gmail.com,BTS/DUT,Chef d'entreprise,1517054,1,Petit,Adèle,ad.peti.m1814@gmail.com,Primaire,Fonctionnaire,214074,8,1731128,1,0,Total
1815,1815,1,Michel,Emmanuel,em.mich.p1815@gmail.com,Baccalauréat,Employé secteur informel,49366,1,Yanga,Madeleine,ma.yang.m1815@gmail.com,BEPC/FSLC,Employé secteur informel,52660,7,102026,3,1,Partiel
1816,1816,1,Nkeng,Théodore,th.nken.p1816@gmail.com,BEPC/FSLC,Fonctionnaire,103923,1,Nkeng,Jeanne,je.nken.m1816@gmail.com,Licence,Fonctionnaire,95432,4,199355,3,0,Total
1817,1817,1,Dupont,Gérard,gé.dupo.p1817@gmail.com,Master/Grande école,Employé secteur informel,87533,1,Dupont,Marguerite,ma.dupo.m1817@gmail.com,BTS/DUT,Cadre moyen,305426,2,392959,3,0,Total
1818,1818,0,Nyobe,Gérard,gé.nyob.p1818@gmail.com,Baccalauréat,Ouvrier/Artisan,107591,1,Nyobe,Cécile,cé.nyob.m1818@gmail.com,Aucun,Fonctionnaire,164430,2,272021,5,0,Total
1819,1819,1,Onana,Charles,ch.onan.p1819@gmail.com,BTS/DUT,Fonctionnaire,146057,1,Okafor,Julienne,ju.okaf.m1819@gmail.com,Licence,Employé secteur informel,51444,4,197501,1,0,Partiel
1820,1820,0,Ebene,Théodore,th.eben.p1820@gmail.com,BEPC/FSLC,Cadre supérieur,766016,1,Ebene,Suzanne,su.eben.m1820@gmail.com,Licence,Fonctionnaire,173568,6,939584,1,1,Total
1821,1821,1,Bouchard,Alphonse,al.bouc.p1821@gmail.com,BEPC/FSLC,Employé secteur informel,74957,1,Bouchard,Rose,ro.bouc.m1821@gmail.com,Baccalauréat,Ouvrier/Artisan,100542,4,175499,2,1,Total
1822,1822,1,Penda,Patrice,,Master/Grande école,Chef d'entreprise,421039,1,Bernard,Victoire,vi.bern.m1822@gmail.com,Licence,Cadre moyen,230985,8,652024,1,0,Partiel
