id_etudiant,matricule,email_etudiant,nom,prenom,genre,date_naissance,niveau_socio_economique,id_filiere,annee_entree,ville_origine,situation_matrimoniale,nb_enfants_a_charge,estime_de_soi,trait_personnalite,mention_baccalaureat,serie_terminale,decrochage_anterieur,frequence_etude_lecons,interet_lecture_ecriture
1617,ETU1617,carolel1617@gmail.com,Lefebvre,Carole,F,2003-11-22,Faible,2,2020,Garoua,Célibataire,0,Faible,Consciencieux,Passable,G,0,Jamais,Faible
1618,ETU1618,laurentt1618@yahoo.fr,Thomas,Laurent,M,2001-08-19,Faible,1,2021,Douala,Célibataire,0,Moyenne,Anxieux,Bien,F,0,Rarement,Moyen
1619,ETU1619,ethomas1619@yahoo.fr,Thomas,Esther,F,2004-04-24,Élevé,3,2020,Maroua,Célibataire,1,Élevée,Extraverti,Passable,D,0,Parfois,Moyen
1620,ETU1620,qrobert1620@yahoo.fr,Robert,Quentin,M,2001-11-25,Faible,8,2023,Maroua,En couple,0,Moyenne,Ambiverti,Assez Bien,D,0,Régulièrement,Moyen
1621,ETU1621,jollep1621@orange.cm,Petit,Joëlle,F,1999-05-09,Moyen,10,2021,Bafoussam,Célibataire,0,Moyenne,Extraverti,Passable,C,0,Parfois,Moyen
1622,ETU1622,paulined1622@gmail.com,Donfack,Pauline,F,1998-09-19,Élevé,5,2023,Bafoussam,Célibataire,1,Élevée,Introverti,Très Bien,A,0,Régulièrement,Moyen
1623,ETU1623,amoreau1623@gmail.com,Moreau,Amina,F,2005-03-06,Élevé,4,2023,Bamenda,Célibataire,2,Élevée,Consciencieux,Passable,C,0,Intensivement,Moyen
1624,ETU1624,ipenda1624@outlook.com,Penda,Irène,F,1998-05-26,Moyen,10,2023,Yaoundé,En couple,0,Moyenne,Extraverti,Assez Bien,G,0,Parfois,Élevé
1625,ETU1625,wwamba1625@gmail.com,Wamba,William,M,1999-12-05,Élevé,8,2023,Garoua,Célibataire,0,Élevée,Extraverti,Très Bien,F,0,Régulièrement,Faible
1626,ETU1626,rlobe1626@yahoo.fr,Lobe,Reine,F,1998-01-10,Faible,9,2023,Yaoundé,Célibataire,0,Moyenne,Consciencieux,Passable,C,1,Régulièrement,Moyen
1627,ETU1627,ccile.zobel1627@gmail.com,Zobel,Cécile,F,1999-04-08,Moyen,9,2022,Garoua,Marié(e),2,Moyenne,Extraverti,Très Bien,G,0,Intensivement,Moyen
1628,ETU1628,fabrice.etoundi1628@gmail.com,Etoundi,Fabrice,M,1998-05-05,Faible,9,2020,Maroua,Célibataire,0,Élevée,Ambiverti,Assez Bien,F,0,Régulièrement,Moyen
1629,ETU1629,franoise.onana1629@gmail.com,Onana,Françoise,F,2002-10-27,Moyen,6,2020,Garoua,Célibataire,0,Moyenne,Anxieux,Assez Bien,D,0,Régulièrement,Faible
1630,ETU1630,tatangana1630@gmail.com,Atangana,Thomas,M,2005-08-24,Élevé,6,2020,Garoua,Célibataire,0,Moyenne,Consciencieux,Passable,G,0,Régulièrement,Élevé
1631,ETU1631,hortense.toure1631@gmail.com,Toure,Hortense,F,2005-04-27,Faible,5,2021,Ngaoundéré,Célibataire,0,Moyenne,Extraverti,Passable,D,0,Rarement,Moyen
1632,ETU1632,wanda.michel1632@gmail.com,Michel,Wanda,F,1998-07-25,Faible,8,2022,Douala,En couple,0,Moyenne,Consciencieux,Très Bien,D,0,Intensivement,Élevé
1633,ETU1633,alain.yanga1633@gmail.com,Yanga,Alain,M,2004-09-16,Faible,10,2020,Garoua,Célibataire,0,Élevée,Introverti,Passable,D,0,Intensivement,Moyen
1634,ETU1634,marieb1634@yahoo.fr,Bouchard,Marie,F,2001-12-08,Faible,6,2022,Douala,Marié(e),0,Moyenne,Introverti,Passable,G,0,Rarement,Élevé
1635,ETU1635,carlosj1635@yahoo.fr,Jourdain,Carlos,M,2002-03-13,Moyen,7,2022,Yaoundé,Célibataire,0,Moyenne,Consciencieux,Passable,D,0,Rarement,Élevé
1636,ETU1636,gdiallo1636@gmail.com,Diallo,Grace,F,2001-04-10,Moyen,6,2021,Maroua,Célibataire,1,Moyenne,Introverti,Assez Bien,D,0,Parfois,Moyen
1637,ETU1637,zfeudjio1637@gmail.com,Feudjio,Zacharie,M,2002-04-15,Élevé,1,2021,Garoua,Célibataire,0,Faible,Ambiverti,Passable,A,0,Intensivement,Moyen
1638,ETU1638,armand.ndzana1638@gmail.com,Ndzana,Armand,M,2005-02-15,Moyen,9,2022,Yaoundé,Célibataire,0,Moyenne,Ambiverti,Assez Bien,C,0,Régulièrement,Élevé
1639,ETU1639,davidb1639@outlook.com,Biyong,David,M,2003-12-12,Élevé,10,2020,Maroua,Célibataire,0,Élevée,Introverti,Bien,A,0,Parfois,Élevé
1640,ETU1640,carolem1640@hotmail.fr,Martin,Carole,F,2003-12-23,Élevé,5,2022,Maroua,Divorcé(e),1,Moyenne,Introverti,Bien,D,0,Parfois,Élevé
1641,ETU1641,lauraa1641@yahoo.fr,Atangana,Laura,F,2005-09-21,Moyen,3,2021,Douala,Célibataire,1,Moyenne,Anxieux,Passable,A,0,Rarement,Moyen
1642,ETU1642,irneb1642@hotmail.fr,Bello,Irène,F,1999-01-20,Élevé,4,2023,Bertoua,Célibataire,1,Élevée,Anxieux,Bien,A,0,Régulièrement,Élevé
1643,ETU1643,fkamga1643@yahoo.fr,Kamga,Flore,F,1998-06-28,Élevé,9,2023,Bamenda,Célibataire,2,Élevée,Introverti,Passable,D,0,Intensivement,Élevé
1644,ETU1644,eessama1644@gmail.com,Essama,Emmanuella,F,2004-05-14,Faible,8,2023,Douala,Célibataire,0,Élevée,Anxieux,Bien,D,1,Parfois,Moyen
1645,ETU1645,xavierd1645@outlook.com,Dupont,Xavier,M,2001-12-27,Moyen,8,2022,Bertoua,Marié(e),1,Moyenne,Extraverti,Passable,C,0,Parfois,Élevé
1646,ETU1646,xleroy1646@gmail.com,Leroy,Xavier,M,1999-09-05,Moyen,8,2023,Maroua,Célibataire,0,Élevée,Extraverti,Assez Bien,C,0,Parfois,Moyen
1647,ETU1647,isidore.penda1647@gmail.com,Penda,Isidore,M,2003-07-20,Moyen,8,2020,Bertoua,Célibataire,0,Élevée,Extraverti,Assez Bien,A,0,Régulièrement,Moyen
1648,ETU1648,laurent.foko1648@outlook.com,Foko,Laurent,M,2004-10-19,Faible,6,2021,Bertoua,Célibataire,0,Moyenne,Consciencieux,Assez Bien,D,1,Rarement,Moyen
1649,ETU1649,ocanep1649@gmail.com,Penda,Océane,F,2003-06-06,Moyen,3,2020,Garoua,Célibataire,0,Moyenne,Consciencieux,Assez Bien,D,0,Régulièrement,Faible
1650,ETU1650,zahra.haidara1650@yahoo.fr,Haidara,Zahra,F,2005-04-19,Élevé,3,2021,Bertoua,Célibataire,0,Élevée,Consciencieux,Assez Bien,F,1,Régulièrement,Moyen
1651,ETU1651,emmanuellae1651@outlook.com,Essama,Emmanuella,F,1998-06-11,Élevé,8,2023,Douala,Célibataire,0,Moyenne,Ambiverti,Passable,A,0,Régulièrement,Moyen
1652,ETU1652,tiennew1652@gmail.com,Wamba,Étienne,M,2005-06-02,Élevé,3,2023,Maroua,Célibataire,3,Moyenne,Introverti,Bien,C,0,Rarement,Élevé
1653,ETU1653,marcb1653@hotmail.fr,Bouchard,Marc,M,1999-07-18,Moyen,8,2020,Douala,Marié(e),0,Moyenne,Introverti,Assez Bien,C,0,Jamais,Moyen
1654,ETU1654,thomasj1654@gmail.com,Jourdain,Thomas,M,2005-12-19,Moyen,10,2021,Douala,Marié(e),0,Faible,Ambiverti,Passable,G,0,Intensivement,Moyen
1655,ETU1655,jeand1655@yahoo.fr,Donfack,Jean,M,2001-06-15,Élevé,6,2021,Ngaoundéré,Célibataire,0,Élevée,Ambiverti,Passable,D,0,Parfois,Moyen
1656,ETU1656,josphine.kamga1656@gmail.com,Kamga,Joséphine,F,2004-03-10,Élevé,6,2022,Garoua,Célibataire,0,Faible,Introverti,Passable,C,0,Parfois,Élevé
1657,ETU1657,alice.simon1657@gmail.com,Simon,Alice,F,1999-08-08,Moyen,4,2022,Garoua,En couple,0,Élevée,Introverti,Très Bien,G,0,Régulièrement,Élevé
1658,ETU1658,davidp1658@gmail.com,Petit,David,M,2003-02-13,Faible,3,2020,Bamenda,Célibataire,0,Faible,Introverti,Très Bien,C,0,Rarement,Moyen
1659,ETU1659,reine.etoundi1659@gmail.com,Etoundi,Reine,F,1999-09-24,Élevé,6,2022,Ngaoundéré,Marié(e),1,Élevée,Introverti,Assez Bien,G,0,Régulièrement,Moyen
1660,ETU1660,margueriteh1660@yahoo.fr,Haidara,Marguerite,F,2005-11-20,Faible,6,2023,Maroua,Célibataire,0,Faible,Consciencieux,Bien,C,0,Rarement,Faible
1661,ETU1661,laurent.dubois1661@outlook.com,Dubois,Laurent,M,2002-09-04,Faible,5,2020,Bafoussam,Célibataire,1,Élevée,Extraverti,Bien,C,0,Intensivement,Faible
1662,ETU1662,hugoo1662@gmail.com,Onana,Hugo,M,2000-12-01,Faible,5,2020,Douala,Célibataire,0,Élevée,Ambiverti,Bien,D,0,Parfois,Moyen
1663,ETU1663,dlobe1663@ymail.com,Lobe,Didier,M,1999-04-22,Moyen,6,2020,Douala,Célibataire,0,Élevée,Consciencieux,Assez Bien,F,0,Régulièrement,Faible
1664,ETU1664,marc.diallo1664@hotmail.fr,Diallo,Marc,M,2003-03-07,Faible,7,2021,Bafoussam,En couple,1,Faible,Extraverti,Très Bien,F,0,Parfois,Faible
1665,ETU1665,gonana1665@orange.cm,Onana,Gisèle,F,1999-11-08,Élevé,3,2020,Yaoundé,En couple,1,Moyenne,Ambiverti,Bien,C,0,Intensivement,Élevé
1666,ETU1666,imbarga1666@yahoo.fr,Mbarga,Isabelle,F,2001-11-21,Élevé,10,2023,Bertoua,Célibataire,1,Élevée,Introverti,Assez Bien,F,0,Intensivement,Élevé
1667,ETU1667,ltchio1667@hotmail.fr,Tchio,Laura,F,2002-12-02,Faible,4,2020,Bafoussam,Marié(e),0,Élevée,Consciencieux,Bien,G,0,Jamais,Élevé
1668,ETU1668,slobe1668@yahoo.fr,Lobe,Sophie,F,2004-06-10,Élevé,7,2021,Douala,Célibataire,0,Élevée,Ambiverti,Bien,G,0,Régulièrement,Élevé
1669,ETU1669,gbouchard1669@yahoo.fr,Bouchard,Gabriel,M,2001-07-21,Faible,3,2023,Garoua,Célibataire,2,Moyenne,Ambiverti,Très Bien,F,0,Parfois,Moyen
1670,ETU1670,henrim1670@outlook.com,Mbarga,Henri,M,2003-10-08,Faible,2,2023,Yaoundé,Célibataire,1,Faible,Anxieux,Passable,C,0,Jamais,Moyen
1671,ETU1671,gislez1671@outlook.com,Zobel,Gisèle,F,1998-12-18,Moyen,5,2022,Yaoundé,Marié(e),0,Moyenne,Introverti,Passable,C,0,Intensivement,Moyen
1672,ETU1672,pyanga1672@outlook.com,Yanga,Pauline,F,1999-10-25,Élevé,9,2022,Douala,En couple,1,Élevée,Consciencieux,Assez Bien,C,0,Parfois,Élevé
1673,ETU1673,tgomis1673@gmail.com,Gomis,Thérèse,F,2004-04-22,Moyen,2,2020,Bamenda,Célibataire,0,Moyenne,Ambiverti,Bien,F,0,Parfois,Moyen
1674,ETU1674,quentin.ebene1674@gmail.com,Ebene,Quentin,M,2005-04-16,Élevé,3,2021,Bafoussam,Célibataire,1,Élevée,Anxieux,Bien,G,0,Intensivement,Élevé
1675,ETU1675,andzana1675@gmail.com,Ndzana,Armand,M,1999-03-17,Faible,2,2021,Ngaoundéré,Célibataire,0,Moyenne,Consciencieux,Bien,C,1,Régulièrement,Élevé
1676,ETU1676,fabrice.ndzana1676@orange.cm,Ndzana,Fabrice,M,2001-02-03,Moyen,4,2021,Maroua,En couple,0,Élevée,Anxieux,Assez Bien,C,0,Intensivement,Élevé
1677,ETU1677,bpenda1677@yahoo.fr,Penda,Bruno,M,1999-09-26,Faible,7,2022,Yaoundé,Célibataire,0,Moyenne,Introverti,Très Bien,A,0,Régulièrement,Faible
1678,ETU1678,henrir1678@yahoo.fr,Rodrigues,Henri,M,2004-02-14,Moyen,8,2023,Maroua,Célibataire,0,Faible,Anxieux,Passable,D,0,Régulièrement,Élevé
1679,ETU1679,blaise.umba1679@gmail.com,Umba,Blaise,M,2005-05-07,Moyen,5,2022,Garoua,Célibataire,0,Moyenne,Introverti,Passable,A,0,Rarement,Faible
1680,ETU1680,zahra.wamba1680@outlook.com,Wamba,Zahra,F,2005-10-10,Faible,8,2021,Douala,Célibataire,0,Moyenne,Consciencieux,Assez Bien,G,0,Parfois,Moyen
1681,ETU1681,viviane.moreau1681@hotmail.fr,Moreau,Viviane,F,2005-08-14,Moyen,8,2022,Bafoussam,Divorcé(e),0,Moyenne,Ambiverti,Passable,G,0,Parfois,Faible
1682,ETU1682,rodriguem1682@gmail.com,Michel,Rodrigue,M,2005-04-02,Faible,2,2022,Yaoundé,En couple,0,Moyenne,Ambiverti,Bien,A,0,Intensivement,Moyen
1683,ETU1683,petoundi1683@gmail.com,Etoundi,Pauline,F,2004-05-24,Moyen,4,2020,Bafoussam,Célibataire,0,Élevée,Extraverti,Assez Bien,F,0,Régulièrement,Élevé
1684,ETU1684,xaviers1684@yahoo.fr,Samba,Xavier,M,2002-10-07,Moyen,10,2021,Bertoua,Célibataire,0,Moyenne,Introverti,Très Bien,C,0,Parfois,Moyen
1685,ETU1685,williamm1685@gmail.com,Manga,William,M,2005-09-22,Faible,1,2022,Ngaoundéré,Célibataire,1,Faible,Anxieux,Passable,C,0,Rarement,Élevé
1686,ETU1686,franoise.abomo1686@outlook.com,Abomo,Françoise,F,2000-11-23,Élevé,3,2020,Douala,En couple,0,Élevée,Consciencieux,Passable,D,0,Régulièrement,Faible
1687,ETU1687,ltoure1687@hotmail.fr,Toure,Louis,M,2004-02-23,Moyen,8,2020,Bafoussam,Célibataire,0,Faible,Anxieux,Très Bien,F,0,Intensivement,Moyen
1688,ETU1688,isabellef1688@outlook.com,Feudjio,Isabelle,F,2002-05-27,Élevé,8,2020,Bertoua,En couple,0,Élevée,Introverti,Passable,A,0,Régulièrement,Élevé
1689,ETU1689,ttoure1689@gmail.com,Toure,Étienne,M,2002-04-26,Moyen,8,2021,Garoua,Célibataire,1,Moyenne,Introverti,Assez Bien,D,0,Régulièrement,Élevé
1690,ETU1690,quentinm1690@gmail.com,Mbouck,Quentin,M,2001-09-04,Élevé,8,2021,Maroua,Célibataire,0,Moyenne,Extraverti,Passable,D,0,Régulièrement,Élevé
1691,ETU1691,ibrahim.penda1691@yahoo.fr,Penda,Ibrahim,M,1999-05-12,Moyen,6,2020,Bafoussam,Célibataire,1,Faible,Extraverti,Passable,G,1,Parfois,Moyen
1692,ETU1692,ambouck1692@gmail.com,Mbouck,Amina,F,2005-05-01,Élevé,6,2021,Yaoundé,Célibataire,0,Moyenne,Consciencieux,Passable,A,0,Régulièrement,Moyen
1693,ETU1693,bruno.martin1693@gmail.com,Martin,Bruno,M,1998-08-04,Faible,7,2021,Garoua,Célibataire,2,Moyenne,Consciencieux,Passable,D,0,Rarement,Moyen
1694,ETU1694,mmoreau1694@gmail.com,Moreau,Marie,F,2002-11-05,Moyen,7,2020,Maroua,En couple,0,Faible,Consciencieux,Bien,D,0,Régulièrement,Moyen
1695,ETU1695,valrien1695@outlook.com,Nguema,Valérie,F,2005-06-18,Élevé,7,2021,Garoua,Marié(e),0,Moyenne,Introverti,Passable,D,0,Régulièrement,Élevé
1696,ETU1696,marguerite.zobel1696@hotmail.fr,Zobel,Marguerite,F,2001-06-17,Faible,4,2022,Bertoua,Célibataire,0,Moyenne,Ambiverti,Passable,G,0,Jamais,Élevé
1697,ETU1697,xrodrigues1697@yahoo.fr,Rodrigues,Xavier,M,2002-03-12,Faible,8,2023,Yaoundé,Célibataire,1,Faible,Introverti,Assez Bien,C,0,Intensivement,Faible
1698,ETU1698,nleroy1698@gmail.com,Leroy,Noëlle,F,2000-07-10,Moyen,3,2023,Ngaoundéré,Marié(e),1,Élevée,Consciencieux,Assez Bien,G,0,Parfois,Moyen
1699,ETU1699,mgomis1699@yahoo.fr,Gomis,Michel,M,2000-02-01,Élevé,5,2020,Garoua,Célibataire,1,Moyenne,Ambiverti,Bien,D,0,Intensivement,Élevé
1700,ETU1700,atchamba1700@orange.cm,Tchamba,Armand,M,2002-08-01,Moyen,3,2023,Garoua,En couple,0,Moyenne,Extraverti,Passable,D,0,Intensivement,Élevé
1701,ETU1701,patricia.biyong1701@gmail.com,Biyong,Patricia,F,2002-05-05,Moyen,10,2022,Bamenda,Célibataire,1,Moyenne,Ambiverti,Assez Bien,F,0,Régulièrement,Élevé
1702,ETU1702,fmvondo1702@outlook.com,Mvondo,Françoise,F,1999-03-15,Moyen,2,2023,Yaoundé,En couple,2,Moyenne,Extraverti,Bien,D,0,Intensivement,Moyen
1703,ETU1703,ngarcia1703@gmail.com,Garcia,Nicolas,M,2001-07-28,Moyen,3,2023,Douala,En couple,0,Moyenne,Consciencieux,Bien,G,0,Régulièrement,Faible
1704,ETU1704,kevin.moreau1704@gmail.com,Moreau,Kevin,M,2004-04-17,Faible,2,2020,Bafoussam,Célibataire,0,Moyenne,Ambiverti,Assez Bien,D,1,Régulièrement,Élevé
1705,ETU1705,cfeudjio1705@yahoo.fr,Feudjio,Christophe,M,2004-08-16,Moyen,3,2021,Garoua,En couple,0,Moyenne,Extraverti,Bien,G,0,Parfois,Moyen
1706,ETU1706,plobe1706@gmail.com,Lobe,Pauline,F,1999-06-04,Faible,3,2023,Ngaoundéré,Célibataire,2,Élevée,Ambiverti,Passable,D,0,Jamais,Élevé
1707,ETU1707,nathalie.simon1707@gmail.com,Simon,Nathalie,F,1999-06-12,Moyen,2,2020,Garoua,Divorcé(e),0,Moyenne,Ambiverti,Passable,D,1,Régulièrement,Élevé
1708,ETU1708,estherm1708@ymail.com,Medjo,Esther,F,2001-02-05,Moyen,4,2022,Yaoundé,Marié(e),0,Moyenne,Ambiverti,Très Bien,G,0,Parfois,Moyen
1709,ETU1709,andrl1709@gmail.com,Leroy,André,M,1998-01-20,Faible,3,2021,Bamenda,Divorcé(e),0,Moyenne,Introverti,Passable,G,0,Jamais,Élevé
1710,ETU1710,carole.issa1710@ymail.com,Issa,Carole,F,2001-04-03,Élevé,10,2023,Yaoundé,Célibataire,0,Élevée,Consciencieux,Assez Bien,C,0,Régulièrement,Élevé
1711,ETU1711,lise.robert1711@ymail.com,Robert,Élise,F,2003-01-06,Élevé,5,2020,Yaoundé,Célibataire,0,Faible,Ambiverti,Assez Bien,D,0,Régulièrement,Élevé
1712,ETU1712,nolle.donfack1712@gmail.com,Donfack,Noëlle,F,1999-05-11,Faible,10,2023,Bafoussam,Célibataire,0,Moyenne,Introverti,Bien,A,0,Parfois,Moyen
1713,ETU1713,thomast1713@outlook.com,Tchio,Thomas,M,2001-11-18,Faible,6,2020,Maroua,Célibataire,1,Faible,Anxieux,Passable,G,0,Parfois,Faible
1714,ETU1714,bertrandt1714@yahoo.fr,Tchio,Bertrand,M,2004-08-09,Élevé,8,2023,Ngaoundéré,Célibataire,2,Élevée,Introverti,Très Bien,F,0,Intensivement,Élevé
1715,ETU1715,franoisee1715@yahoo.fr,Essama,Françoise,F,2000-07-10,Élevé,9,2023,Douala,Célibataire,0,Élevée,Anxieux,Très Bien,C,0,Régulièrement,Moyen
1716,ETU1716,sophie.yanga1716@gmail.com,Yanga,Sophie,F,2000-05-08,Élevé,8,2020,Ngaoundéré,Célibataire,0,Moyenne,Ambiverti,Assez Bien,C,0,Régulièrement,Élevé
1717,ETU1717,david.onana1717@outlook.com,Onana,David,M,2001-11-24,Faible,4,2022,Bamenda,Célibataire,0,Faible,Extraverti,Assez Bien,C,1,Parfois,Élevé
1718,ETU1718,xaviero1718@gmail.com,Okafor,Xavier,M,2000-12-10,Faible,7,2023,Garoua,Célibataire,0,Moyenne,Introverti,Passable,G,0,Régulièrement,Élevé
1719,ETU1719,marcs1719@gmail.com,Samba,Marc,M,1999-04-27,Moyen,6,2021,Yaoundé,Célibataire,1,Moyenne,Extraverti,Assez Bien,D,0,Régulièrement,Élevé
1720,ETU1720,carole.thomas1720@hotmail.fr,Thomas,Carole,F,1998-01-16,Faible,7,2020,Maroua,En couple,0,Faible,Extraverti,Très Bien,G,0,Parfois,Faible
1721,ETU1721,yannm1721@yahoo.fr,Moreau,Yann,M,2005-02-22,Moyen,7,2021,Bamenda,Célibataire,0,Moyenne,Extraverti,Passable,C,0,Rarement,Moyen
1722,ETU1722,danielle.haidara1722@gmail.com,Haidara,Danielle,F,2000-05-25,Moyen,8,2022,Maroua,Célibataire,0,Moyenne,Extraverti,Passable,A,0,Parfois,Élevé
1723,ETU1723,franoisn1723@gmail.com,Nkeng,François,M,2000-03-07,Moyen,10,2021,Maroua,Célibataire,0,Élevée,Extraverti,Bien,A,0,Jamais,Faible
1724,ETU1724,crobert1724@outlook.com,Robert,Cécile,F,2005-02-12,Élevé,5,2020,Maroua,Célibataire,2,Élevée,Extraverti,Passable,C,0,Régulièrement,Élevé
1725,ETU1725,eessama1725@ymail.com,Essama,Esther,F,2004-08-26,Élevé,8,2023,Bamenda,Célibataire,0,Élevée,Consciencieux,Bien,D,0,Régulièrement,Élevé
1726,ETU1726,mthomas1726@gmail.com,Thomas,Michel,M,2002-06-11,Élevé,2,2023,Bafoussam,Célibataire,0,Élevée,Consciencieux,Assez Bien,A,0,Régulièrement,Élevé
1727,ETU1727,alain.thomas1727@hotmail.fr,Thomas,Alain,M,1999-11-23,Moyen,1,2023,Bafoussam,Célibataire,0,Moyenne,Consciencieux,Bien,C,0,Régulièrement,Élevé
1728,ETU1728,ccile.thomas1728@gmail.com,Thomas,Cécile,F,2001-10-02,Faible,2,2022,Maroua,Marié(e),0,Faible,Introverti,Très Bien,G,0,Régulièrement,Élevé
1729,ETU1729,zacharie.yanga1729@gmail.com,Yanga,Zacharie,M,2002-09-18,Moyen,9,2023,Garoua,Célibataire,2,Moyenne,Extraverti,Assez Bien,A,1,Parfois,Faible
1730,ETU1730,lpetit1730@gmail.com,Petit,Élise,F,2001-11-17,Moyen,2,2021,Ngaoundéré,En couple,1,Élevée,Ambiverti,Assez Bien,G,0,Intensivement,Moyen
1731,ETU1731,liser1731@yahoo.fr,Robert,Élise,F,2000-06-22,Moyen,1,2020,Bafoussam,Marié(e),0,Moyenne,Ambiverti,Bien,D,0,Rarement,Élevé
1732,ETU1732,zachariem1732@yahoo.fr,Mbouck,Zacharie,M,2002-03-14,Moyen,6,2020,Bertoua,En couple,0,Moyenne,Consciencieux,Assez Bien,G,0,Parfois,Faible
1733,ETU1733,nathan.donfack1733@hotmail.fr,Donfack,Nathan,M,1998-11-26,Élevé,6,2021,Maroua,Célibataire,0,Élevée,Introverti,Passable,F,0,Régulièrement,Élevé
1734,ETU1734,akamga1734@gmail.com,Kamga,Amina,F,2002-12-09,Moyen,3,2021,Bafoussam,Célibataire,0,Moyenne,Introverti,Assez Bien,C,0,Parfois,Élevé
1735,ETU1735,isabellev1735@gmail.com,Vidal,Isabelle,F,2001-11-18,Faible,5,2020,Maroua,Célibataire,0,Moyenne,Introverti,Bien,G,0,Rarement,Faible
1736,ETU1736,marie.donfack1736@outlook.com,Donfack,Marie,F,2003-01-16,Faible,1,2021,Maroua,Célibataire,0,Élevée,Extraverti,Bien,D,0,Parfois,Moyen
1737,ETU1737,fbello1737@gmail.com,Bello,François,M,1998-08-16,Faible,9,2021,Bertoua,Célibataire,0,Moyenne,Extraverti,Très Bien,G,0,Rarement,Moyen
1738,ETU1738,lisep1738@gmail.com,Petit,Élise,F,2000-08-12,Moyen,4,2022,Bafoussam,Célibataire,0,Élevée,Ambiverti,Très Bien,C,0,Parfois,Moyen
1739,ETU1739,laura.robert1739@hotmail.fr,Robert,Laura,F,1998-03-03,Moyen,2,2021,Maroua,Célibataire,2,Moyenne,Ambiverti,Assez Bien,D,0,Régulièrement,Moyen
1740,ETU1740,gisle.manga1740@gmail.com,Manga,Gisèle,F,2001-12-27,Moyen,3,2020,Maroua,Célibataire,0,Moyenne,Anxieux,Très Bien,C,0,Rarement,Élevé
1741,ETU1741,franoist1741@hotmail.fr,Tchio,François,M,1999-07-22,Faible,3,2020,Garoua,En couple,0,Moyenne,Extraverti,Bien,D,1,Régulièrement,Moyen
1742,ETU1742,stoure1742@yahoo.fr,Toure,Sophie,F,2002-04-27,Faible,10,2023,Ngaoundéré,Célibataire,2,Faible,Anxieux,Très Bien,D,0,Régulièrement,Moyen
1743,ETU1743,ukamga1743@ymail.com,Kamga,Ulrich,M,2005-09-02,Élevé,9,2023,Yaoundé,Célibataire,0,Élevée,Introverti,Assez Bien,C,0,Parfois,Élevé
1744,ETU1744,nnkeng1744@ymail.com,Nkeng,Nathalie,F,2000-06-17,Moyen,7,2023,Ngaoundéré,Célibataire,0,Moyenne,Extraverti,Assez Bien,D,0,Parfois,Moyen
1745,ETU1745,olivier.lobe1745@ymail.com,Lobe,Olivier,M,2002-07-12,Moyen,7,2022,Bamenda,Célibataire,3,Moyenne,Introverti,Bien,C,0,Régulièrement,Moyen
1746,ETU1746,gonana1746@ymail.com,Onana,Gérard,M,2005-07-19,Moyen,6,2022,Bafoussam,Célibataire,0,Moyenne,Consciencieux,Passable,F,0,Parfois,Élevé
1747,ETU1747,laurent.onana1747@gmail.com,Onana,Laurent,M,2004-12-09,Moyen,3,2020,Bertoua,Célibataire,0,Faible,Consciencieux,Assez Bien,D,0,Intensivement,Moyen
1748,ETU1748,osimon1748@ymail.com,Simon,Olivier,M,2004-07-02,Faible,5,2021,Yaoundé,Célibataire,0,Faible,Introverti,Bien,A,1,Rarement,Élevé
1749,ETU1749,xnkeng1749@yahoo.fr,Nkeng,Xavier,M,2000-05-22,Faible,3,2021,Ngaoundéré,Célibataire,0,Faible,Ambiverti,Bien,F,0,Régulièrement,Moyen
1750,ETU1750,mgarcia1750@outlook.com,Garcia,Marie,F,1998-09-15,Moyen,4,2022,Maroua,Célibataire,3,Moyenne,Extraverti,Passable,F,0,Régulièrement,Moyen
1751,ETU1751,bertrandb1751@yahoo.fr,Biyong,Bertrand,M,1998-11-19,Moyen,4,2023,Bafoussam,Célibataire,0,Élevée,Ambiverti,Passable,C,0,Intensivement,Moyen
1752,ETU1752,amina.bouchard1752@yahoo.fr,Bouchard,Amina,F,2000-04-26,Élevé,3,2022,Yaoundé,Célibataire,1,Élevée,Ambiverti,Assez Bien,G,0,Régulièrement,Élevé
1753,ETU1753,franoise.lobe1753@yahoo.fr,Lobe,Françoise,F,2001-11-22,Faible,5,2023,Bafoussam,Célibataire,0,Faible,Ambiverti,Très Bien,D,0,Rarement,Faible
1754,ETU1754,jolle.abomo1754@hotmail.fr,Abomo,Joëlle,F,2005-10-06,Faible,5,2022,Douala,Célibataire,1,Moyenne,Extraverti,Bien,F,0,Régulièrement,Moyen
1755,ETU1755,clment.umba1755@outlook.com,Umba,Clément,M,2002-01-28,Moyen,9,2021,Garoua,Célibataire,0,Élevée,Consciencieux,Assez Bien,A,0,Régulièrement,Faible
1756,ETU1756,honorine.garcia1756@outlook.com,Garcia,Honorine,F,2001-11-20,Moyen,1,2020,Douala,Célibataire,0,Faible,Introverti,Passable,C,0,Régulièrement,Moyen
1757,ETU1757,jnguema1757@outlook.com,Nguema,Julie,F,1999-04-08,Élevé,7,2021,Yaoundé,Célibataire,2,Élevée,Ambiverti,Passable,C,0,Régulièrement,Moyen
1758,ETU1758,lmbarga1758@outlook.com,Mbarga,Louis,M,2003-10-01,Élevé,4,2020,Douala,Célibataire,0,Élevée,Ambiverti,Très Bien,D,1,Régulièrement,Élevé
